iteration,current_objective,best_objective
22916,27186,27186
22917,27186,27186
22918,27186,27186
22919,27186,27186
22920,27186,27186
22921,27186,27186
22922,27186,27186
22923,27186,27186
22924,27186,27186
22925,27186,27186
22926,27186,27186
22927,27186,27186
22928,27186,27186
22929,27186,27186
22930,27186,27186
22931,27186,27186
22932,27186,27186
22933,27186,27186
22934,27186,27186
22935,27186,27186
22936,27186,27186
22937,27186,27186
22938,27186,27186
22939,27186,27186
22940,27186,27186
22941,27186,27186
22942,27186,27186
22943,27186,27186
22944,27186,27186
22945,27186,27186
22946,27186,27186
22947,27186,27186
22948,27186,27186
22949,27186,27186
22950,27186,27186
22951,27186,27186
22952,27186,27186
22953,27186,27186
22954,27186,27186
22955,27186,27186
22956,27186,27186
22957,27186,27186
22958,27186,27186
22959,27186,27186
22960,27186,27186
22961,27186,27186
22962,27186,27186
22963,27186,27186
22964,27186,27186
22965,27186,27186
22966,27186,27186
22967,27186,27186
22968,27186,27186
22969,27186,27186
22970,27186,27186
22971,27186,27186
22972,27186,27186
22973,27186,27186
22974,27186,27186
22975,27186,27186
22976,27186,27186
22977,27186,27186
22978,27186,27186
22979,27186,27186
22980,27186,27186
22981,27186,27186
22982,27186,27186
22983,27186,27186
22984,27186,27186
22985,27186,27186
22986,27186,27186
22987,27186,27186
22988,27186,27186
22989,27186,27186
22990,27186,27186
22991,27186,27186
22992,27186,27186
22993,27186,27186
22994,27186,27186
22995,27186,27186
22996,27186,27186
22997,27186,27186
22998,27186,27186
22999,27186,27186
23000,27186,27186
23001,27186,27186
23002,27186,27186
23003,27186,27186
23004,27186,27186
23005,27186,27186
23006,27186,27186
23007,27186,27186
23008,27186,27186
23009,27186,27186
23010,27186,27186
23011,27186,27186
23012,27186,27186
23013,27186,27186
23014,27186,27186
23015,27186,27186
23016,27186,27186
23017,27186,27186
23018,27186,27186
23019,27186,27186
23020,27186,27186
23021,27186,27186
23022,27186,27186
23023,27186,27186
23024,27186,27186
23025,27186,27186
23026,27186,27186
23027,27186,27186
23028,27186,27186
23029,27186,27186
23030,27186,27186
23031,27186,27186
23032,27186,27186
23033,27186,27186
23034,27186,27186
23035,27186,27186
23036,27186,27186
23037,27186,27186
23038,27186,27186
23039,27186,27186
23040,27186,27186
23041,27186,27186
23042,27186,27186
23043,27186,27186
23044,27186,27186
23045,27186,27186
23046,27186,27186
23047,27186,27186
23048,27186,27186
23049,27186,27186
23050,27186,27186
23051,27186,27186
23052,27186,27186
23053,27186,27186
23054,27186,27186
23055,27186,27186
23056,27186,27186
23057,27186,27186
23058,27186,27186
23059,27186,27186
23060,27186,27186
23061,27186,27186
23062,27186,27186
23063,27186,27186
23064,27186,27186
23065,27186,27186
23066,27186,27186
23067,27186,27186
23068,27186,27186
23069,27186,27186
23070,27186,27186
23071,27186,27186
23072,27186,27186
23073,27186,27186
23074,27186,27186
23075,27186,27186
23076,27186,27186
23077,27186,27186
23078,27186,27186
23079,27186,27186
23080,27186,27186
23081,27186,27186
23082,27186,27186
23083,27186,27186
23084,27186,27186
23085,27186,27186
23086,27186,27186
23087,27186,27186
23088,27186,27186
23089,27186,27186
23090,27186,27186
23091,27186,27186
23092,27186,27186
23093,27186,27186
23094,27186,27186
23095,27186,27186
23096,27186,27186
23097,27186,27186
23098,27186,27186
23099,27186,27186
23100,27186,27186
23101,27186,27186
23102,27186,27186
23103,27186,27186
23104,27186,27186
23105,27186,27186
23106,27186,27186
23107,27186,27186
23108,27186,27186
23109,27186,27186
23110,27186,27186
23111,27186,27186
23112,27186,27186
23113,27186,27186
23114,27186,27186
23115,27186,27186
23116,27186,27186
23117,27186,27186
23118,27186,27186
23119,27186,27186
23120,27186,27186
23121,27186,27186
23122,27186,27186
23123,27186,27186
23124,27186,27186
23125,27186,27186
23126,27186,27186
23127,27186,27186
23128,27186,27186
23129,27186,27186
23130,27186,27186
23131,27186,27186
23132,27186,27186
23133,27186,27186
23134,27186,27186
23135,27186,27186
23136,27186,27186
23137,27186,27186
23138,27186,27186
23139,27186,27186
23140,27186,27186
23141,27186,27186
23142,27186,27186
23143,27186,27186
23144,27186,27186
23145,27186,27186
23146,27186,27186
23147,27186,27186
23148,27186,27186
23149,27186,27186
23150,27186,27186
23151,27186,27186
23152,27186,27186
23153,27186,27186
23154,27186,27186
23155,27186,27186
23156,27186,27186
23157,27186,27186
23158,27186,27186
23159,27186,27186
23160,27186,27186
23161,27186,27186
23162,27186,27186
23163,27186,27186
23164,27186,27186
23165,27186,27186
23166,27186,27186
23167,27186,27186
23168,27186,27186
23169,27186,27186
23170,27186,27186
23171,27186,27186
23172,27186,27186
23173,27186,27186
23174,27186,27186
23175,27186,27186
23176,27186,27186
23177,27186,27186
23178,27186,27186
23179,27186,27186
23180,27186,27186
23181,27186,27186
23182,27186,27186
23183,27186,27186
23184,27186,27186
23185,27186,27186
23186,27186,27186
23187,27186,27186
23188,27186,27186
23189,27186,27186
23190,27186,27186
23191,27186,27186
23192,27186,27186
23193,27186,27186
23194,27186,27186
23195,27186,27186
23196,27186,27186
23197,27186,27186
23198,27186,27186
23199,27186,27186
23200,27186,27186
23201,27186,27186
23202,27186,27186
23203,27186,27186
23204,27186,27186
23205,27186,27186
23206,27186,27186
23207,27186,27186
23208,27186,27186
23209,27186,27186
23210,27186,27186
23211,27186,27186
23212,27186,27186
23213,27186,27186
23214,27186,27186
23215,27186,27186
23216,27186,27186
23217,27186,27186
23218,27186,27186
23219,27186,27186
23220,27186,27186
23221,27186,27186
23222,27186,27186
23223,27186,27186
23224,27186,27186
23225,27186,27186
23226,27186,27186
23227,27186,27186
23228,27186,27186
23229,27186,27186
23230,27186,27186
23231,27186,27186
23232,27186,27186
23233,27186,27186
23234,27186,27186
23235,27186,27186
23236,27186,27186
23237,27186,27186
23238,27186,27186
23239,27186,27186
23240,27186,27186
23241,27186,27186
23242,27186,27186
23243,27186,27186
23244,27186,27186
23245,27186,27186
23246,27186,27186
23247,27186,27186
23248,27186,27186
23249,27186,27186
23250,27186,27186
23251,27186,27186
23252,27186,27186
23253,27186,27186
23254,27186,27186
23255,27186,27186
23256,27186,27186
23257,27186,27186
23258,27186,27186
23259,27186,27186
23260,27186,27186
23261,27186,27186
23262,27186,27186
23263,27186,27186
23264,27186,27186
23265,27186,27186
23266,27186,27186
23267,27186,27186
23268,27186,27186
23269,27186,27186
23270,27186,27186
23271,27186,27186
23272,27186,27186
23273,27186,27186
23274,27186,27186
23275,27186,27186
23276,27186,27186
23277,27186,27186
23278,27186,27186
23279,27186,27186
23280,27186,27186
23281,27186,27186
23282,27186,27186
23283,27186,27186
23284,27186,27186
23285,27186,27186
23286,27186,27186
23287,27186,27186
23288,27186,27186
23289,27186,27186
23290,27186,27186
23291,27186,27186
23292,27186,27186
23293,27186,27186
23294,27186,27186
23295,27186,27186
23296,27186,27186
23297,27186,27186
23298,27186,27186
23299,27186,27186
23300,27186,27186
23301,27186,27186
23302,27186,27186
23303,27186,27186
23304,27186,27186
23305,27186,27186
23306,27186,27186
23307,27186,27186
23308,27186,27186
23309,27186,27186
23310,27186,27186
23311,27186,27186
23312,27186,27186
23313,27186,27186
23314,27186,27186
23315,27186,27186
23316,27186,27186
23317,27186,27186
23318,27186,27186
23319,27186,27186
23320,27186,27186
23321,27186,27186
23322,27186,27186
23323,27186,27186
23324,27186,27186
23325,27186,27186
23326,27186,27186
23327,27186,27186
23328,27186,27186
23329,27186,27186
23330,27186,27186
23331,27186,27186
23332,27186,27186
23333,27186,27186
23334,27186,27186
23335,27186,27186
23336,27186,27186
23337,27186,27186
23338,27186,27186
23339,27186,27186
23340,27186,27186
23341,27186,27186
23342,27186,27186
23343,27186,27186
23344,27186,27186
23345,27186,27186
23346,27186,27186
23347,27186,27186
23348,27186,27186
23349,27186,27186
23350,27186,27186
23351,27186,27186
23352,27186,27186
23353,27186,27186
23354,27186,27186
23355,27186,27186
23356,27186,27186
23357,27186,27186
23358,27186,27186
23359,27186,27186
23360,27186,27186
23361,27186,27186
23362,27186,27186
23363,27186,27186
23364,27186,27186
23365,27186,27186
23366,27186,27186
23367,27186,27186
23368,27186,27186
23369,27186,27186
23370,27186,27186
23371,27186,27186
23372,27186,27186
23373,27186,27186
23374,27186,27186
23375,27186,27186
23376,27186,27186
23377,27186,27186
23378,27186,27186
23379,27186,27186
23380,27186,27186
23381,27186,27186
23382,27186,27186
23383,27186,27186
23384,27186,27186
23385,27186,27186
23386,27186,27186
23387,27186,27186
23388,27186,27186
23389,27186,27186
23390,27186,27186
23391,27186,27186
23392,27186,27186
23393,27186,27186
23394,27186,27186
23395,27186,27186
23396,27186,27186
23397,27186,27186
23398,27186,27186
23399,27186,27186
23400,27186,27186
23401,27186,27186
23402,27186,27186
23403,27186,27186
23404,27186,27186
23405,27186,27186
23406,27186,27186
23407,27186,27186
23408,27186,27186
23409,27186,27186
23410,27186,27186
23411,27186,27186
23412,27186,27186
23413,27186,27186
23414,27186,27186
23415,27186,27186
23416,27186,27186
23417,27186,27186
23418,27186,27186
23419,27186,27186
23420,27186,27186
23421,27186,27186
23422,27186,27186
23423,27186,27186
23424,27186,27186
23425,27186,27186
23426,27186,27186
23427,27186,27186
23428,27186,27186
23429,27186,27186
23430,27186,27186
23431,27186,27186
23432,27186,27186
23433,27186,27186
23434,27186,27186
23435,27186,27186
23436,27186,27186
23437,27186,27186
23438,27186,27186
23439,27186,27186
23440,27186,27186
23441,27186,27186
23442,27186,27186
23443,27186,27186
23444,27186,27186
23445,27186,27186
23446,27186,27186
23447,27186,27186
23448,27186,27186
23449,27186,27186
23450,27186,27186
23451,27186,27186
23452,27186,27186
23453,27186,27186
23454,27186,27186
23455,27186,27186
23456,27186,27186
23457,27186,27186
23458,27186,27186
23459,27186,27186
23460,27186,27186
23461,27186,27186
23462,27186,27186
23463,27186,27186
23464,27186,27186
23465,27186,27186
23466,27186,27186
23467,27186,27186
23468,27186,27186
23469,27186,27186
23470,27186,27186
23471,27186,27186
23472,27186,27186
23473,27186,27186
23474,27186,27186
23475,27186,27186
23476,27186,27186
23477,27186,27186
23478,27186,27186
23479,27186,27186
23480,27186,27186
23481,27186,27186
23482,27186,27186
23483,27186,27186
23484,27186,27186
23485,27186,27186
23486,27186,27186
23487,27186,27186
23488,27186,27186
23489,27186,27186
23490,27186,27186
23491,27186,27186
23492,27186,27186
23493,27186,27186
23494,27186,27186
23495,27186,27186
23496,27186,27186
23497,27186,27186
23498,27186,27186
23499,27186,27186
23500,27186,27186
23501,27186,27186
23502,27186,27186
23503,27186,27186
23504,27186,27186
23505,27186,27186
23506,27186,27186
23507,27186,27186
23508,27186,27186
23509,27186,27186
23510,27186,27186
23511,27186,27186
23512,27186,27186
23513,27186,27186
23514,27186,27186
23515,27186,27186
23516,27186,27186
23517,27186,27186
23518,27186,27186
23519,27186,27186
23520,27186,27186
23521,27186,27186
23522,27186,27186
23523,27186,27186
23524,27186,27186
23525,27186,27186
23526,27186,27186
23527,27186,27186
23528,27186,27186
23529,27186,27186
23530,27186,27186
23531,27186,27186
23532,27186,27186
23533,27186,27186
23534,27186,27186
23535,27186,27186
23536,27186,27186
23537,27186,27186
23538,27186,27186
23539,27186,27186
23540,27186,27186
23541,27186,27186
23542,27186,27186
23543,27186,27186
23544,27186,27186
23545,27186,27186
23546,27186,27186
23547,27186,27186
23548,27186,27186
23549,27186,27186
23550,27186,27186
23551,27186,27186
23552,27186,27186
23553,27186,27186
23554,27186,27186
23555,27186,27186
23556,27186,27186
23557,27186,27186
23558,27186,27186
23559,27186,27186
23560,27186,27186
23561,27186,27186
23562,27186,27186
23563,27186,27186
23564,27186,27186
23565,27186,27186
23566,27186,27186
23567,27186,27186
23568,27186,27186
23569,27186,27186
23570,27186,27186
23571,27186,27186
23572,27186,27186
23573,27186,27186
23574,27186,27186
23575,27186,27186
23576,27186,27186
23577,27186,27186
23578,27186,27186
23579,27186,27186
23580,27186,27186
23581,27186,27186
23582,27186,27186
23583,27186,27186
23584,27186,27186
23585,27186,27186
23586,27186,27186
23587,27186,27186
23588,27186,27186
23589,27186,27186
23590,27186,27186
23591,27186,27186
23592,27186,27186
23593,27186,27186
23594,27186,27186
23595,27186,27186
23596,27186,27186
23597,27186,27186
23598,27186,27186
23599,27186,27186
23600,27186,27186
23601,27186,27186
23602,27186,27186
23603,27186,27186
23604,27186,27186
23605,27186,27186
23606,27186,27186
23607,27186,27186
23608,27186,27186
23609,27186,27186
23610,27186,27186
23611,27186,27186
23612,27186,27186
23613,27186,27186
23614,27186,27186
23615,27186,27186
23616,27186,27186
23617,27186,27186
23618,27186,27186
23619,27186,27186
23620,27186,27186
23621,27186,27186
23622,27186,27186
23623,27186,27186
23624,27186,27186
23625,27186,27186
23626,27186,27186
23627,27186,27186
23628,27186,27186
23629,27186,27186
23630,27186,27186
23631,27186,27186
23632,27186,27186
23633,27186,27186
23634,27186,27186
23635,27186,27186
23636,27186,27186
23637,27186,27186
23638,27186,27186
23639,27186,27186
23640,27186,27186
23641,27186,27186
23642,27186,27186
23643,27186,27186
23644,27186,27186
23645,27186,27186
23646,27186,27186
23647,27186,27186
23648,27186,27186
23649,27186,27186
23650,27186,27186
23651,27186,27186
23652,27186,27186
23653,27186,27186
23654,27186,27186
23655,27186,27186
23656,27186,27186
23657,27186,27186
23658,27186,27186
23659,27186,27186
23660,27186,27186
23661,27186,27186
23662,27186,27186
23663,27186,27186
23664,27186,27186
23665,27186,27186
23666,27186,27186
23667,27186,27186
23668,27186,27186
23669,27186,27186
23670,27186,27186
23671,27186,27186
23672,27186,27186
23673,27186,27186
23674,27186,27186
23675,27186,27186
23676,27186,27186
23677,27186,27186
23678,27186,27186
23679,27186,27186
23680,27186,27186
23681,27186,27186
23682,27186,27186
23683,27186,27186
23684,27186,27186
23685,27186,27186
23686,27186,27186
23687,27186,27186
23688,27186,27186
23689,27186,27186
23690,27186,27186
23691,27186,27186
23692,27186,27186
23693,27186,27186
23694,27186,27186
23695,27186,27186
23696,27186,27186
23697,27186,27186
23698,27186,27186
23699,27186,27186
23700,27186,27186
23701,27186,27186
23702,27186,27186
23703,27186,27186
23704,27186,27186
23705,27186,27186
23706,27186,27186
23707,27186,27186
23708,27186,27186
23709,27186,27186
23710,27186,27186
23711,27186,27186
23712,27186,27186
23713,27186,27186
23714,27186,27186
23715,27186,27186
23716,27186,27186
23717,27186,27186
23718,27186,27186
23719,27186,27186
23720,27186,27186
23721,27186,27186
23722,27186,27186
23723,27186,27186
23724,27186,27186
23725,27186,27186
23726,27186,27186
23727,27186,27186
23728,27186,27186
23729,27186,27186
23730,27186,27186
